There was once a farmer and his wife.[anki:play:q:0]	Existia/Havia/Tinha uma vez (era uma vez) um fazendeiro e sua esposa.
The plight of the economy is forcing businesses to downsize.[anki:play:q:0]	downsize verb UK /ˈdaʊn.saɪz/ US If you downsize a company or organization, you make it smaller by reducing the number of people working for it, and if it downsizes, it becomes smaller in this way. reduzir o tamanho de, reduzir de tamanho, reduzir os efetivos downsizing noun [ no plural ] UK /-saɪ.zɪŋ/ US redução de efetivos corporate downsizing
a cheese and onion flan[anki:play:q:0]	flan noun UK /flæn/ US UK a case of pastry or cake without a top, containing fruit or something savoury (= not sweet) such as cheese torta, tarte
a pledge to create jobs[anki:play:q:0]	pledge noun UK /pledʒ/ US /pledʒ/ a serious promise promessa, compromisso pledge verb UK /pledʒ/ US /pledʒ/ to promise seriously to do something or give something prometer
He made a solemn pledge to the American people.[anki:play:q:0]	pledge noun UK /pledʒ/ US /pledʒ/ a serious promise promessa, compromisso pledge verb UK /pledʒ/ US /pledʒ/ to promise seriously to do something or give something prometer
He pledged his support to the leader.[anki:play:q:0]	pledge verb UK /pledʒ/ US /pledʒ/ to promise seriously to do something or give something prometer pledge noun UK /pledʒ/ US /pledʒ/ a serious promise promessa, compromisso
He pledged to cut government salaries.[anki:play:q:0]	pledge verb UK /pledʒ/ US /pledʒ/ to promise seriously to do something or give something prometer pledge noun UK /pledʒ/ US /pledʒ/ a serious promise promessa, compromisso
It would be pointless to argue with him.[anki:play:q:0]	pointless adjective UK /ˈpɔɪnt·ləs/ US /ˈpɔɪnt·ləs/ Something that is pointless has no purpose. inútil, sem sentido pointlessly adverb UK /ˈpɔɪnt·ləs·li/ US /ˈpɔɪnt·ləs·li/ inutilmente pointlessness noun [ no plural ] UK /ˈpɔɪnt·ləs·nəs/ US /ˈpɔɪnt·ləs·nəs/ inutilidade
a poem about the pointlessness of life[anki:play:q:0]	pointless adjective UK /ˈpɔɪnt·ləs/ US /ˈpɔɪnt·ləs/ Something that is pointless has no purpose. inútil, sem sentido pointlessly adverb UK /ˈpɔɪnt·ləs·li/ US /ˈpɔɪnt·ləs·li/ inutilmente pointlessness noun [ no plural ] UK /ˈpɔɪnt·ləs·nəs/ US /ˈpɔɪnt·ləs·nəs/ inutilidade
He said that Allende’s government in Chile was overthrown by the army and the CIA in 1973.[anki:play:q:0]	overthrow verb UK US overthrew | overthrown UK /ˌəʊ.vəˈθrəʊ/ US /ˌoʊ.vɚˈθroʊ/ to defeat or remove someone from power, using force derrubar overthrow noun UK /ˈəʊ.və.θrəʊ/ US /ˈoʊ.vɚ.θroʊ/ an occasion when someone or something is removed from power using force queda
the overthrow of the monarchy[anki:play:q:0]	overthrow noun UK /ˈəʊ.və.θrəʊ/ US /ˈoʊ.vɚ.θroʊ/ an occasion when someone or something is removed from power using force queda
solemn music[anki:play:q:0]	solemn adjective UK /ˈsɒl·əm/ US /ˈsɑ·ləm/ serious or sad solene
a heap of rubbish[anki:play:q:0]	heap noun UK /hiːp/ US /hip/ an untidy pile of things monte
The teacher told them to stop goofing off and get back to work.[anki:play:q:0]	goof off — phrasal verb with goof verb [ I or T ] mainly US informal UK /ɡuːf/ US /ɡuːf/ US informal to avoid doing any work:
I reckon he likes her.[anki:play:q:0]	reckon verb UK /ˈrek·ən/ US /ˈrek·ən/ to think that something is probably true pensar, crer
His fortune is reckoned at $5 million.[anki:play:q:0]	reckon verb UK /ˈrek·ən/ US /ˈrek·ən/ to think that something is probably true pensar, crer to guess that a particular number is correct avaliar
My brother's getting divorced so I'm going home for a family powwow this weekend.[anki:play:q:0]	powwow noun UK /ˈpaʊ.waʊ/ US /ˈpaʊ.waʊ/ [ C ] a meeting of Native Americans for making decisions or for having spiritual ceremonies or celebrations [ C usually singular ] humorous a meeting in which something important is discussed: powwow noun [ C ] US /ˈpɑʊˌwɑʊ/ an American Indian meeting or gathering for making decisions or for ceremonies or celebrations:
In South Dakota each summer, a Sioux powwow attracts dancers from all over the US.[anki:play:q:0]	powwow noun [ C ] US /ˈpɑʊˌwɑʊ/ an American Indian meeting or gathering for making decisions or for ceremonies or celebrations: powwow noun UK /ˈpaʊ.waʊ/ US /ˈpaʊ.waʊ/ [ C ] a meeting of Native Americans for making decisions or for having spiritual ceremonies or celebrations [ C usually singular ] humorous a meeting in which something important is discussed:
I’m going home for a family powwow (= discussion) this weekend.[anki:play:q:0]	powwow noun [ C ] US /ˈpɑʊˌwɑʊ/ an American Indian meeting or gathering for making decisions or for ceremonies or celebrations: powwow noun UK /ˈpaʊ.waʊ/ US /ˈpaʊ.waʊ/ [ C ] a meeting of Native Americans for making decisions or for having spiritual ceremonies or celebrations [ C usually singular ] humorous a meeting in which something important is discussed:
Prices perked up slightly before the close of trading.[anki:play:q:0]	perk up — phrasal verb with perk verb [ I or T ] informal UK /pɜːk/ US /pɝːk/ to improve or become more exciting:
Sorry, I'll perk up at the game.[anki:play:q:0]	perk up — phrasal verb with perk verb [ I or T ] informal UK /pɜːk/ US /pɝːk/ to improve or become more exciting:
The average human lifespan in the developed countries has increased over the last hundred years.[anki:play:q:0]	lifespan noun UK /ˈlaɪf.spæn/ US the length of time for which a person, animal, or thing exists tempo de vida
The project’s lifespan is estimated at about five years.[anki:play:q:0]	lifespan noun UK /ˈlaɪf.spæn/ US the length of time for which a person, animal, or thing exists tempo de vida
I could hardly hear myself speak above all the hubbub in the bar.[anki:play:q:0]	hubbub noun [ no plural ] UK /ˈhʌb.ʌb/ US a loud noise, especially caused by a lot of people all talking at the same time algazarra
Once the hubbub of the election had died down, it was back to normal for the president.[anki:play:q:0]	hubbub noun [ no plural ] UK /ˈhʌb.ʌb/ US a loud noise, especially caused by a lot of people all talking at the same time algazarra general excitement and activity rebuliço
lift a curfew[anki:play:q:0]	curfew noun UK /ˈkɜː.fjuː/ US /ˈkɝː-/ a rule that everyone must stay at home between particular times, usually at night, especially during a war or a period of political trouble toque de recolher mainly US a time by which a child must be home in the evening toque de recolher
a midnight curfew[anki:play:q:0]	curfew noun UK /ˈkɜː.fjuː/ US /ˈkɝː-/ a rule that everyone must stay at home between particular times, usually at night, especially during a war or a period of political trouble toque de recolher
He was shot for breaking (= not obeying) the curfew.[anki:play:q:0]	curfew noun UK /ˈkɜː.fjuː/ US /ˈkɝː-/ a rule that everyone must stay at home between particular times, usually at night, especially during a war or a period of political trouble toque de recolher
You’ll be in trouble if you get home after curfew.[anki:play:q:0]	curfew noun UK /ˈkɜː.fjuː/ US /ˈkɝː-/ a rule that everyone must stay at home between particular times, usually at night, especially during a war or a period of political trouble toque de recolher mainly US a time by which a child must be home in the evening toque de recolher
My shirt shrank in the wash.[anki:play:q:0]	verb UK /ʃrɪŋk/ US /ʃrɪŋk/ past tense shrank | past participle shrunk to become smaller, or to make something smaller encolher, reduzir
I gotta go now.[anki:play:q:0]	gotta not standard UK /ˈɡɒt.ə/ US /ˈɡɑː.t̬ə/ short form of have got to forma abreviada de “got to”
He’s gotta be kidding.[anki:play:q:0]	gotta not standard UK /ˈɡɒt.ə/ US /ˈɡɑː.t̬ə/ short form of have got to forma abreviada de “got to”
The area has been ravaged by drought[anki:play:q:0]	ravage verb UK /ˈræv.ɪdʒ/ US to cause great damage to something assolar, devastar
The soup needs to simmer for another hour.[anki:play:q:0]	simmer verb UK /ˈsɪm·ər/ US /ˈsɪm·ər/ to cook something so that it is very hot, but does not boil, or to be cooked in this way cozinhar em fogo brando
Farmers were expected to reap 450,000 tonnes of cane.[anki:play:q:0]	reap verb UK /riːp/ US to cut and collect a grain crop colher
We spent all day tramping around the city looking for somewhere cheap to stay.[anki:play:q:0]	tramp verb UK /træmp/ US /træmp/ to walk a long way, or to walk with heavy steps because you are tired andar pesadamente, arrastar-se
What up, Shawshank?[anki:play:q:0]	presidiária
[Grammar] I'd love a coffee.[anki:play:q:0]	Eu adoraria um café.
[Grammar] She asked if I would help.[anki:play:q:0]	Ela perguntou se eu ajudaria.
[Grammar] They told me that they probably wouldn't come.[anki:play:q:0]	Eles me contaram que eles provavelmente não viriam.
[Grammar] She'd be a fool to accept it.[anki:play:q:0]	Ela seria tola em aceitar.
[Grammar] Would you like a sandwich?[anki:play:q:0]	Você gostaria de um sanduíche?
[Grammar] Would you please help us?[anki:play:q:0]	Você por favor nos ajudaria?
[Grammar] Would you have dinner with me on Friday?[anki:play:q:0]	Você jantaria comigo na sexta-feira?
[Grammar] Would you mind leaving us alone for a few minutes?[anki:play:q:0]	Você se importaria em nos deixar sozinhos por alguns minutos?
You're making me look like a jackass.[anki:play:q:0]	burro estúpido palhaço
He's a stickler for efficiency.[anki:play:q:0]	stickler noun [ C ] informal UK /ˈstɪk.lər/ US /ˈstɪk.lɚ/ a person who thinks that a particular type of behaviour is very important, and always follows it or tries to make other people follow it:
He was a stickler when it came to office manners.[anki:play:q:0]	stickler noun [ C ] US /ˈstɪk·lər/ someone who believes in closely following rules or in maintaining a high standard of behavior: stickler noun [ C ] informal UK /ˈstɪk.lər/ US /ˈstɪk.lɚ/ a person who thinks that a particular type of behaviour is very important, and always follows it or tries to make other people follow it:
He had the lithe, athletic body of a ballet dancer.[anki:play:q:0]	lithe adjective UK /laɪð/ US /lɑɪð/ young, healthy, attractive and able to move and bend smoothly ágil, gracioso lithely adverb UK /ˈlaɪð·li/ US /ˈlɑɪð·li/ graciosamente, agilmente litheness noun [ no plural ] UK /ˈlaɪð·nəs/ /ˈlɑɪð·nəs/ agilidade, graça
[Grammar] We left early so we would be sure to arrive on time.[anki:play:q:0]	Nós fomos embora cedo para termos certeza que chegaríamos a tempo.
[Grammar] She burned the letters so that her husband would never read them.[anki:play:q:0]	Ela queimou as cartas para que o marido nunca as lesse.
[Grammar] He worked hard in order that he would pass all his exams.[anki:play:q:0]	Ele trabalhou duro para que fosse aprovado em todas as provas.
[Grammar] I wish that you'd be quiet for a minute.[anki:play:q:0]	Eu gostaria que você ficasse quieto por um minuto
[Grammar] I wish he'd call me more often.[anki:play:q:0]	Eu gostaria que ele me ligasse com mais frequência.
[Grammar] My car wouldn't start this morning[anki:play:q:0]	Meu carro não ligava hoje de manhã.
[Grammar] He wouldn't help us.[anki:play:q:0]	Ele não nos ajudava. (Ele se recusou a nos ajudar.)
[Grammar] When my friend still lived here, we would eat lunch together every day.[anki:play:q:0]	Quando meus amigos ainda moravam aqui, nós almoçávamos juntos todos os dias.
[Grammar] When my parents were away, my grandmother would take care of me.[anki:play:q:0]	Quando meus pais estavam fora, minha avó cuidava de mim.
[Grammar] He'd always be the first to offer to help.[anki:play:q:0]	Ele sempre era o primeiro a oferecer ajuda.
[Grammar] I would think that he was telling the truth, but I really don't know.[anki:play:q:0]	Eu acho que ele estava falando a verdade, mas eu realmente não sei.
"[Grammar] ""How long will it take?"" ""I would imagine it will take about an hour.""[anki:play:q:0]"	"""Vai levar quanto tempo?"" ""Eu imagino que vai levar cerca de uma hora."""
"[Grammar] ""Where did they go?"" ""How would I know?""[anki:play:q:0]"	"""Onde eles foram?"" ""Como que eu vou saber?"""
[Grammar] I'd rather stand.[anki:play:q:0]	Eu prefiro ficar de pé.
[Grammar] I'd rather study English than German[anki:play:q:0]	Eu prefiro estudar inglês do que alemão.
[Grammar] I'd rather not go.[anki:play:q:0]	Eu prefiro não ir.
[Grammar] They'd rather do things themselves.[anki:play:q:0]	Ele preferem fazer as coisas por conta própria.
[Grammar] You'd better tell her everything.[anki:play:q:0]	É melhor você contar tudo para ela.
[Grammar] I'd better get back to work.[anki:play:q:0]	É melhor eu voltar para o trabalho.
[Grammar] We'd better meet early.[anki:play:q:0]	É melhor nós nos encontrarmos cedo. PS: We had better
"""You asked him out? Oh, you shameless hussy, you!""[anki:play:q:0]"	hussy noun [ C ] humorous or offensive UK /ˈhʌs.i/ US /ˈhʌs.i/ a woman or girl who is sexually immoral:
